Material_Code,itemdesc,Item_Type,State_Name,Valid_Start_Date,Valid_End_Date,Sale_Start_Date,Sale_End_Date,SerialNo_Entry_Start_Date,SerialNo_Entry_End_Date,Entries_Count,Multiplier_Count,Multiplier_Type
F1103BYQ0060,LUM 12V60AH ILST8036 TUB FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BYP0120,LUM 12V120AH ILST15048 TUB FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BYN0100,LUM 12V100AH ILST12042 TUB FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103LYS0165,LUM 12V165AH ILTT22060 TT  FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AYM0150,LUM 12V150AH IL18039FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AYL0150,LUM 12V150AH IL1830FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AYK0135,LUM 12V135AH IL16039FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BYJ0150,LUM 12V150AH ILTJ18030N TUB FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BYI0120,LUM 12V120AH RC15000 TUB FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103CXV0220,LUM 12V 220AH ILTT26060 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103CXU0180,LUM 12V 180AH ILTT24060 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1142MZV0150,FUSION FPCTT 12V150AH DUC FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102MZW0200,LUM 12V200AH ILTT EX 25042 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C108160,LUM 12V160AH LTEX 550N FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AZX0150,LUM 12V150AH IL1830FP NEW FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BNV0100,LUM 12V100AH ILTEX 1224 GP FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CZL0160,LUM 12V160AH ILTT 20048 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CZM0150,LUM 12V150AH ILTT 18048N FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1138CZI0150,LUM 12V150AH RC 18000 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1138CZJ0200,LUM 12V200AH RC 25000 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1142C126230,12V230AH FUSION230 DUC FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1140C127220,12V220AH TP GLORY ASTT 12-250 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1140B135100,12V100AH TP GLORY AST 12-115 FNSD BTY GP,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1140C136150,12V150AH TP GLORY ASTT 12-165 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1140C137180,12V180AH TP GLORY ASTT 12-200 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CZK0200,LUM 12V200AH ILTT 25060 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105CZT0200,ELE 12V200AH LETT25560 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C152220,ELE 12V 220AH LETT 26560 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C151180,ELE 12V 180AH LETT 24560 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C150160,ELE 12V160AH LETT 20548 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C149150,ELE 12V150AH LETT 19048 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105CZN0150,ELE 12V150AH LE 19036TT FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105CZP0155,ELE 12V155AH LE 578TTN FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105A146150,ELE 12V150AH LE 1930FP FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105AZQ0155,ELE 12V155AH LE 19039FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105BZR0150,ELE 12V150AH LETJ 19030N FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105CZS0150,ELE 12V150AH LE19000TT FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1143C153150,LUM MAXMA 12V 150AH MAXTT FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102CZK0200,LUM 12V200AH ILTT 25060 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105CZT0200,ELE 12V200AH LETT25560 FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C152220,ELE 12V 220AH LETT 26560 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C151180,ELE 12V 180AH LETT 24560 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103AYL0150,LUM 12V150AH IL1830FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105AZQ0155,ELECTRA 12V155AH LE 19039FP FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103AYM0150,LUM 12V150AH IL18039FP FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1108CUG0180,TEZ 12V 180AHTSTT 2436 TT FNSD BTY V16,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1108BQU0220,TEZ 12V220AH TSTT2636 TUB FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C141220,LUM 12V220AH ILTT EX 26W48 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105B148150,ELE 12V150AH LEST 1942 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105A147135,ELE 12V135AH LE 17039FP FNSD,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1145C180150,LUM 12V150AH LM18075 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1144C179135,LUM 12V135AH SC 16054 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C176125,LUM SOLAR 12V125AH LPTT12125L FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105A147135,ELE 12V135AH LE 17039FP FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1144L182150,LUM 12V150AH SC 18054 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1144L181110,LUM 12V110AH SC 12054 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103EZY0180,LUM 12V180AH ILTTEX 12180 DUC FNSD BTY.,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B188040,LUM 12V 40AH LPT 1240L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B189040,LUM 12V 40AH LPT 1240H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B190075,LUM 12V 75AH LPT 1275L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B191075,LUM 12V 75AH LPT 1275H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B191150,LUM 12V 150AH LPTT 12150H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1138M204150,LUM 12V150AH RC18000ST FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1135M203150,LUM 12V150AH PC18042TJ FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107C060150,HPTT 18000 BATTERY.,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A030135,LUMINOUS IG 1600 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A050150,LUMINOUS IG 1800 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A040135,LUMINOUS IG 16000 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A060150,LUMINOUS IG 18000 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104B060150,LUMINOUS IGT 18000 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105B145080,ELE 12V80AH LEST 11036 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B370020,LUMINOUS SOLAR 12V 20AH BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107C230150,HPTT 18030 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103A100150,LUMINOUS IL 18000 XL BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C230150,LUMINOUS ILTT 18030 BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C060150,LUMINOUS BATTERY LETT 18000 MFG,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103B200150,LUMINOUS 12V150AH ILT180 TUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C220150,LUMINOUS 12V150AH - ILTT18018 TTUB BATT,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C240150,LUMNIOUS 12V150AH - ILTT18048 TTUB BATT.,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107C280150,HYUNDAI 12V150AH HPTT1548 TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C250160,LUMINOUS 12V160AH ILTT20048 TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C310200,LUMINOUS 12V200AH LE2070TT TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C290150,LUMINOUS 12V150AH - LE560TT TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105C300150,LUMINOUS 12V150AH LE570TT TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C260200,LUMINOUS 12V180AH ILTT24048 TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A180135,LUMINOUS 12V135AH IG1350 FP BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104A190150,LUMINOUS 12V150AH IG1500 FP BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104C270150,LUMINOUS 12V150AH IGTT15048 TTUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105A010100,LUMINOUS 12V100AH LE1200 FP BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103C240150,LUMNIOUS 12V150AH - ILTT18048 TTUB BATT.,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103C210140,LUMINOUS 12V140AH ILSTT17018 TT BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C300150,LUMINOUS 12V150AH LE570TT T TUB BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103C220150,LUMINOUS 12V150AH - ILTT18018 TTUB BATT,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C290150,LUMINOUS 12V150AH - LE560TT TTUB BATT,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103C210140,LUMINOUS 12V 140AH ILSTT17018 TT BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1107C280150,HYUNDAI 12V150AH HPTT1548 TT BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1107C270150,HYUNDAI 12V150AH HPTT15048 TT BATTERY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B210020,LUM 12V20AH LPT1220L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B211020,LUM 12V20AH LPT1220H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B212060,LUM 12V60AH LPT1260H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B213080,LUM 12V80AH LPT1280H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C214100,LUM 12V100AH LPTT12100L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C215100,LUM 12V100AH LPTT12100H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C216120,LUM 12V120AH LPTT12120H FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C217125,LUM 12V125AH LPTT12125L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C218150,LUM 12V150AH LPTT12150L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C219200,LUM 12V200AH LPTT12200L FNSD BTY V17,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C198150,LUM 12V150AH ILTT EX 18W48N FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C199180,LUM 12V180AH ILTT EX 24W60 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C200220,LUM 12V220AH ILTT EX 26W60 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121C205220,LUM 12V220AH SFP800 TT FNSD BTY AF,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147C249150,AMAZE 12V150AH 2048TT FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147C250150,AMAZE 12V150AH 2036TT FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147B252135,AMAZE 12V135AH 1030ST FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1147B251150,AMAZE 12V150AH 2036STJ FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C259100,LUM 12V100AH LPTT12100H FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C258100,LUM 12V100AH LPTT12100L FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C261150,LUM 12V150AH LPTT12150H FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C260150,LUM 12V150AH LPTT12150L FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113C262200,LUM 12V200AH LPTT12200L FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1146A248100,LUM 12V100AH PC1000 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1135B271100,12V100AH POWER CHARGE PC12042 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103B276100,LUM 12V100AH ILT EX 1224 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148B280120,LUM 12V120AH ECO CHRG 15000 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148C281135,LUM 12V135AH ECO CHRG 16000 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1148C282150,LUM 12V150AH ECO CHRG 18000 FNSD BTY,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103CXUA180,LUM 12V180AH ILTT24060 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C15A180,ELE 12V 180AH LETT 24560 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102CZKA200,LUM 12V200AH ILTT 25060 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105CZTA200,ELE 12V200AH LETT25560 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1103CXVA220,LUM 12V 220AH ILTT26060 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105C15A220,ELE 12V 220AH LETT 26560 FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1108CUGA180,TEZ 12V 180AHTSTT 2436 TT FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1108BQUA220,TEZ 12V220AH TSTT2636 TUB FNSD BTY V18,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1113B191150,LUM 12V150AH LPTT12150H FNSD BTY V17 SLR,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B272040,LUM 12V40AH LPT1240L FNSD BTY V18 SLR,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B273040,LUM 12V40AH LPT1240H FNSD BTY V18 SLR,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B274060,LUM 12V60AH LPT1260H FNSD BTY V18 SLR,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113B275080,LUM 12V80AH LPT1280H FNSD BTY V18 SLR,Battery,ANDHRA PRADESH,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
